201.1.14.2,202.2.14.2,49242,21422,284200000.0,299082000.0,14882000.0,True
201.1.6.2,202.2.6.2,49243,21430,285800000.0,324710000.0,38910000.0,True
201.1.12.2,202.2.12.2,49243,21436,287000000.0,289698000.0,2698000.0,True
201.1.14.2,202.2.14.2,49243,21438,287400000.0,289603000.0,2203000.0,True
201.1.6.2,202.2.6.2,49244,21446,289000000.0,290097000.0,1097000.0,True
201.1.12.2,202.2.12.2,49244,21452,290200000.0,292731000.0,2531000.0,True
201.1.14.2,202.2.14.2,49244,21454,290600000.0,291855000.0,1255000.0,True
201.1.6.2,202.2.6.2,49245,21462,292200000.0,305720000.0,13520000.0,True
201.1.12.2,202.2.12.2,49245,21468,293400000.0,294819000.0,1419000.0,True
201.1.14.2,202.2.14.2,49245,21470,293800000.0,295303000.0,1503000.0,True
201.1.6.2,202.2.6.2,49246,21478,295400000.0,308949000.0,13549000.0,True
201.1.12.2,202.2.12.2,49246,21484,296600000.0,298717000.0,2117000.0,True
201.1.14.2,202.2.14.2,49246,21486,297000000.0,311236000.0,14236000.0,True
201.1.6.2,202.2.6.2,49247,21494,298600000.0,302366000.0,3766000.0,True
201.1.12.2,202.2.12.2,49247,21500,299800000.0,326062000.0,26262000.0,True
201.1.14.2,202.2.14.2,49247,21502,300200000.0,351065000.0,50865000.0,True
201.1.6.2,202.2.6.2,49248,21510,301800000.0,303477000.0,1677000.0,True
201.1.12.2,202.2.12.2,49248,21516,303000000.0,317555000.0,14555000.0,True
201.1.14.2,202.2.14.2,49248,21518,303400000.0,304699000.0,1299000.0,True
201.1.6.2,202.2.6.2,49249,21526,305001000.0,318965000.0,13964000.0,True
201.1.12.2,202.2.12.2,49249,21532,306200000.0,320105000.0,13905000.0,True
201.1.14.2,202.2.14.2,49249,21534,306600000.0,320058000.0,13458000.0,True
201.1.6.2,202.2.6.2,49250,21542,308200000.0,396372000.0,88172000.0,True
201.1.12.2,202.2.12.2,49250,21548,309400000.0,309400000.0,-1.0,False
201.1.14.2,202.2.14.2,49250,21550,309800000.0,311790000.0,1990000.0,True
201.1.6.2,202.2.6.2,49251,21558,311400000.0,325740000.0,14340000.0,True
201.1.12.2,202.2.12.2,49251,21564,312600000.0,327409000.0,14809000.0,True
201.1.14.2,202.2.14.2,49251,21566,313000000.0,314726000.0,1726000.0,True
201.1.6.2,202.2.6.2,49252,21574,314600000.0,317266000.0,2666000.0,True
201.1.12.2,202.2.12.2,49252,21580,315800000.0,354731000.0,38931000.0,True
201.1.14.2,202.2.14.2,49252,21582,316200000.0,329722000.0,13522000.0,True
201.1.6.2,202.2.6.2,49253,21590,317800000.0,318865000.0,1065000.0,True
201.1.12.2,202.2.12.2,49253,21596,319000000.0,333801000.0,14801000.0,True
201.1.14.2,202.2.14.2,49253,21598,319400000.0,332869000.0,13469000.0,True
201.1.6.2,202.2.6.2,49254,21606,321000000.0,360531000.0,39531000.0,True
201.1.12.2,202.2.12.2,49254,21612,322200000.0,324274000.0,2074000.0,True
201.1.14.2,202.2.14.2,49254,21614,322600000.0,337108000.0,14508000.0,True
201.1.6.2,202.2.6.2,49255,21622,324200000.0,326078000.0,1878000.0,True
201.1.12.2,202.2.12.2,49255,21628,325400000.0,363332000.0,37932000.0,True
201.1.14.2,202.2.14.2,49255,21630,325800000.0,328415000.0,2615000.0,True
201.1.6.2,202.2.6.2,49256,21638,327400000.0,329998000.0,2598000.0,True
201.1.12.2,202.2.12.2,49256,21644,328600000.0,343148000.0,14548000.0,True
201.1.14.2,202.2.14.2,49256,21646,329000000.0,344833000.0,15833000.0,True
